22084180,2,1,1990,1849
9953350,1,1,1999,1095
8788500,1,1,1965,1057
6266250,1,1,1984,841
6879510,1,1,1977,693
11991280,1,1,1988,1666
19817860,1,1,1967,1517
19766360,2,1,1965,1854
8098070,1,1,1971,789
8274000,1,1,2005,760
8912540,1,1,1997,1137
19609810,1,1,2001,1687
12825500,2,2,1996,1662
8717385,1,1,1990,1065
9928200,2,1,1980,1621
8231860,1,1,1989,703
9833270,2,1,1980,1221
13277420,2,1,2000,1577
10613930,1,1,2006,989
10801520,2,1,1982,1368
18637600,4,2,1978,2365
17566590,1,1,1983,1525
9397585,1,1,1993,1180
6889250,1,1,1992,1122
19512010,1,1,1977,1775
13064510,2,1,1979,1877
8386750,1,1,1990,760
11569680,4,2,1992,2297
7825375,1,1,2003,787
10502160,4,2,1983,2317
5286000,1,1,1975,749
9794230,2,1,1995,1616
9885575,2,2,1987,1284
10478100,1,1,1975,756
9345900,2,1,1974,1238
9314050,2,1,1982,1236
13251910,1,1,1969,1664
18331880,1,1,1994,1537
13478680,2,1,1961,1731
8907400,1,1,2006,929
8185800,1,1,1988,786
9125250,2,2,1995,1370
6922750,2,2,1971,1685
12133650,1,1,1978,1549
18200410,1,1,1996,1539
11762550,1,1,2002,918
9104380,1,1,1973,774
11935950,1,1,1971,1072
10881130,2,1,1986,1239
12146740,2,1,1984,1362
14128990,1,1,1982,1785
11821400,3,2,1978,2181
12528840,3,2,1979,2033
10552045,1,1,1987,952
12406100,1,1,1985,1066
14377300,1,1,1978,1153
9487400,3,2,1996,1849
5472500,1,1,1977,1095
10252895,1,1,1976,1100
10989305,2,2,1984,1300
11838240,2,1,1979,1806
12624040,2,1,1995,1897
8288050,1,1,1984,1121
11903865,1,1,1975,985
10274050,2,1,1985,1782
17398770,1,1,1985,1582
9680500,2,1,2001,1225
11855060,2,1,1987,1727
15849210,2,1,1986,1712
8585715,1,1,1985,1089
11452010,2,1,1958,1532
9675500,1,1,1997,1301
6285850,1,1,1978,812
7813750,1,1,1973,863
10094840,2,1,1978,1686
11235750,1,1,1975,1332
13556150,1,1,1975,969
9023925,2,2,1975,1300
4863375,1,1,1998,593
6511200,1,1,1975,809
7511125,1,1,2004,1105
3013500,1,1,1974,542
9243750,2,2,1989,1608
17422860,4,2,1998,2271
9917200,3,2,2000,1915
16834800,3,2,1980,2152
7586885,1,1,1968,1068
8907630,3,2,1955,1810
9519320,3,2,1990,1939
20591900,2,1,1985,1905
8111350,1,1,1986,1057
16484920,3,2,1970,1920
11992650,1,1,2003,1577
5256625,1,1,1996,787
14715230,2,1,1978,1916
10829380,2,1,1986,1527
9747000,2,1,1994,1248
8762530,2,1,1963,1555
17529340,4,2,1985,2323
9198300,1,1,1988,961
8823380,1,1,2003,849
15317750,3,2,1979,1938
10152390,1,1,1973,1147
22829130,2,1,1994,1976
6878875,1,1,2004,973
11506980,2,1,2001,1472
13454780,1,1,1981,1689
12048000,1,1,1998,1208
10769525,2,2,1996,1268
10342830,1,1,1998,1640
5597240,1,1,1993,635
11307820,3,2,1984,1996
11040620,4,2,1987,2404
13190720,2,1,1959,1675
7160890,1,1,1993,797
5643000,1,1,1992,1256
22181670,2,1,2006,1938
11415700,1,1,1978,757
4849000,1,1,1977,520
10387250,1,1,1987,878
10889570,1,1,1991,927
10358610,2,1,1982,1751
8476180,1,1,1982,764
13098030,2,1,1985,1674
10644830,2,1,1993,1681
21473270,2,1,1978,1976
9630420,1,1,1987,1505
6428250,1,1,1990,888
7418190,2,1,2001,1680
6543375,1,1,1987,631
10787350,2,1,2007,1227
7827250,1,1,1971,1124
22449450,2,1,1977,1962
9718570,2,1,1997,1261
13271000,1,1,1968,1164
9414520,1,1,2003,1313
19909630,1,1,1971,1723
14926255,1,1,1970,1144
16803310,2,1,1987,1740
10471560,1,1,1978,1163
7745900,1,1,1996,708
7603630,3,2,1956,1855
7116000,1,1,1963,563
14739250,1,1,1971,1768
5796000,1,1,2001,943
7520800,1,1,1972,931
9701800,1,1,1974,1127
14192960,2,1,1981,1629
14920370,1,1,1991,1656
12961070,1,1,2003,1676
8191250,1,1,1979,856
14684370,2,1,1996,1663
13152750,2,1,1980,1905
8245625,1,1,2004,861
9627210,1,1,1982,1183
9963440,1,1,1989,987
7830375,1,1,1995,1245
7464800,1,1,2000,1144
6846100,1,1,1977,790
11252380,2,1,1986,1736
11266200,3,2,1966,1950
17733960,3,2,1993,2186
8335390,1,1,1986,843
9036250,1,1,1998,1022
11770840,4,2,1987,2397
9519460,1,1,1974,1083
8984810,1,1,1977,923
22744800,2,1,1986,1958
8141330,1,1,1989,631
19806350,2,1,1972,1829
11966860,4,2,1988,2228
15342740,2,1,1986,1969
9985710,1,1,1995,1128
6442655,1,1,1973,922
13883800,1,1,1994,1141
9920630,2,1,1997,1537
11427045,1,1,1985,720
11790660,3,2,2003,2175
8235750,1,1,1998,1152
12527740,4,2,1992,2278
19389140,4,2,2002,2460
17797530,3,2,1988,1940
4680125,1,1,1981,693
8952550,1,1,2009,966
9350380,1,1,1999,898
9876540,1,1,1975,918
19609850,2,1,1996,1918
17171100,4,2,1996,2333
4855000,1,1,1982,768
9165460,1,1,2000,783
12356960,1,1,1986,1661
12473300,1,1,1981,958
12858080,2,2,1997,1276
15665660,3,2,1986,1877
12053080,2,1,1971,1845
9357800,2,1,1990,1533
12851040,2,1,2007,1257
9109750,2,2,1979,1353
7512030,2,1,1963,1672
12764450,1,1,1992,1097
10509200,3,2,1991,1986
7155650,1,1,1980,1083
12919650,2,1,1976,1218
13953400,2,1,1982,1903
12370100,1,1,2002,860
6329250,1,1,1979,1003
12846400,1,1,1986,1078
9728460,1,1,1990,1133
9354680,2,1,1984,1494
8173180,1,1,1974,626
7352150,1,1,1972,719
5655625,1,1,1979,921
21988560,2,1,2004,1867
8867600,1,1,1971,1010
6569750,2,2,1997,1404
6602375,1,1,1973,1305
10239375,2,2,1995,1647
9831375,2,2,2004,1433
9151000,1,1,1978,925
10066680,1,1,2004,964
7899500,1,1,1989,571
12251920,2,1,1977,1828
9495375,2,2,1969,1595
7700720,1,1,1980,615
12217100,1,1,1974,919
11139610,1,1,1976,1018
17623460,1,1,1980,1578
13603120,1,1,1996,1660
11578050,1,1,1972,796
12966920,4,2,1989,2416
8519200,1,1,1994,760
13025260,2,1,1986,1767
7824600,1,1,1991,817
8547835,1,1,2001,630
11165950,1,1,1998,833
9263000,1,1,2003,740
13560300,2,1,1996,1520
6298700,1,1,1977,769
12727790,1,1,1985,1638
16185010,3,2,1998,1857
9114000,1,1,1976,924
6826655,1,1,1991,600
9329030,3,2,1966,1964
13253630,1,1,1993,1678
6988500,1,1,1972,758
6847250,1,1,1988,1110
11671340,2,1,2004,1782
9202070,2,2,1970,1282
9464900,1,1,1978,913
8308730,2,1,1991,1545
12038850,1,1,1989,971
5722305,1,1,1981,605
9176650,1,1,1971,1014
12775700,1,1,1997,982
13637220,2,1,1996,1651
4936250,1,1,1968,1288
10555860,2,1,1976,1661
9708030,2,1,1982,1578
12782260,3,2,2004,1937
5402500,2,2,1966,1403
10521855,1,1,1971,968
7150500,2,2,1968,1628
14116310,2,2,1995,1287
6717750,2,2,1972,1438
6194125,2,2,1965,1351
9899250,1,1,1990,956
10664405,1,1,2000,1177
5899450,1,1,1980,774
5962250,1,1,1977,1207
13489720,2,1,2004,1561
10056250,1,1,2003,1156
15592460,3,2,1997,1852
12631750,1,1,1974,1190
10249680,3,2,1963,1823
7738440,2,1,2000,1527
7238000,1,1,1997,581
6802000,1,1,1989,519
9433250,1,1,1983,1290
9173450,2,1,1996,1274
13919200,1,1,1970,1041
4343000,1,1,1967,908
12420250,2,2,2003,1525
10169600,3,2,1956,1984
12075000,2,2,1982,1537
10885120,3,2,1963,1806
9863280,1,1,1997,1152
15733300,2,1,1980,1288
5198500,1,1,1965,730
10616020,2,1,1979,1730
10673850,1,1,1991,845
14834920,2,1,1998,1776
12893050,1,1,1990,913
8243880,1,1,1968,1124
4733000,1,1,1967,766
6767000,1,1,1994,665
6000540,1,1,1970,762
10922160,3,2,2003,1833
11960070,1,1,1967,1754
11953500,1,1,1995,875
8539250,2,2,1969,1392
13552840,2,1,1996,1853
10931870,2,1,1981,1576
12907200,1,1,2001,1022
10649060,1,1,1977,1640
8197980,1,1,1986,779
11956550,2,1,1966,1729
10283850,1,1,1974,715
17314380,1,1,1970,1562
6619875,1,1,1966,1203
10783060,3,2,1982,1825
9125100,2,1,1977,1707
7857455,1,1,1992,998
8297500,2,2,1982,1675
20697270,1,1,2003,1792
11772480,1,1,1992,1574
9727500,1,1,1980,1070
12401000,1,1,1977,1125
14616160,3,2,1971,1971
8976940,2,1,2003,1361
9960280,3,2,1986,1786
5315750,1,1,1984,612
11262600,1,1,1988,1596
11681720,1,1,1987,1644
10646530,1,1,1985,1041
9352750,1,1,1980,810
8582390,1,1,2004,837
14049650,2,1,1999,1884
9253010,1,1,1981,1063
6686000,1,1,1992,1298
10721350,2,1,1965,1867
10002210,1,1,1965,1575
8110875,2,2,1981,1463
8381750,1,1,1988,1164
20438790,2,1,1989,1805
4886840,1,1,1974,733
9905510,1,1,1996,1197
10042440,3,2,1998,2069
11330100,1,1,2004,956
7839405,1,1,2004,736
9993600,1,1,2000,1050
11992920,3,2,1979,2047
8899500,1,1,1989,632
8068000,1,1,1978,871
8824390,1,1,2005,811
8257475,1,1,2004,1087
10250150,1,1,1994,1170
9635530,3,2,1980,1843
14106600,1,1,1971,1783
9032750,1,1,2000,847
7274625,1,1,1993,979
7404375,2,2,1980,1607
7726750,1,1,1988,775
11111430,3,2,1991,1830
8406500,1,1,1993,961
8372550,3,2,1959,1925
13938120,1,1,1985,1301
9197770,1,1,2002,1041
7993125,2,2,1991,1593
10189000,1,1,2005,779
8071375,1,1,2002,725
14350560,2,1,1993,1717
8739885,2,2,1991,1248
10501150,2,1,2002,1223
23667340,2,1,2000,1925
9995590,1,1,1974,907
10000930,1,1,1999,1089
11235770,1,1,1985,1574
12986500,2,2,2000,1335
16527040,3,2,1987,1876
20063100,4,2,2006,2455
6783500,1,1,2000,1280
17039580,3,2,2002,2169
10040100,3,2,1967,1897
8345750,1,1,1971,975
14685790,2,1,2003,1876
14799120,2,1,2000,1931
22348850,1,1,2009,1793
12611320,1,1,1981,1618
8155260,2,1,1986,1582
14414750,1,1,1987,1050
11854600,3,2,1998,1938
14310420,2,1,1973,1894
11574780,1,1,1969,1780
8778570,2,1,1964,1636
20691780,2,1,1967,1864
19600940,4,2,2003,2478
4953250,1,1,1976,725
12093600,1,1,1988,1627
5999250,2,2,1991,1652
22567050,2,1,2003,1996
12802100,2,1,1995,1463
8871250,1,1,1979,1302
8782150,2,1,2004,1294
8895625,2,2,2000,1685
7627340,2,1,1963,1790
10030670,1,1,1984,1036
19632920,1,1,1978,1688
20192150,1,1,1997,1707
7989450,1,1,1994,919
8192790,2,1,1997,1528
14917160,2,1,1959,1746
13501410,2,1,1996,1885
8699125,1,1,1993,1135
7373000,1,1,1974,871
7713895,1,1,1993,831
9748900,2,1,1990,1216
10930680,2,1,1996,1728
11947050,1,1,2002,1677
5885000,2,2,2004,1463
10320700,1,1,1974,1739
3339000,1,1,1975,668
15496160,2,1,2001,1878
13140580,1,1,1968,1780
8008950,2,1,1974,1513
12508650,1,1,1983,917
11853140,3,2,1978,2157
4886000,1,1,1965,730
21107310,2,1,1994,1912
12520540,4,2,2003,2411
13173400,2,1,1976,1854
10696080,3,2,1979,2075
5281500,1,1,1970,1239
8414875,1,1,1986,890
13259060,4,2,1988,2471
8496660,1,1,1995,1303
8709375,1,1,1981,947
18436880,4,2,1995,2271
12876250,2,2,1984,1610
9544050,1,1,1999,808
9478500,2,2,1984,1626
13502160,2,1,1984,1596
11222760,2,1,2004,1653
9588670,2,1,1999,1609
17978100,1,1,1972,1503
9371100,2,1,1991,1232
9244720,3,2,1993,1838
6702360,2,1,1979,1511
12893150,1,1,1985,1072
10168445,2,2,1984,1291
11123540,1,1,1965,1771
9332280,1,1,1973,709
15416110,2,1,1997,1886
8174460,2,1,1959,1540
19337750,1,1,1978,1712
9872250,1,1,2002,853
11492450,1,1,1977,890
8750680,1,1,1991,934
8449490,1,1,2006,1113
14046320,1,1,2004,1183
5173250,1,1,1961,527
9831120,1,1,1986,996
10651140,2,1,2002,1730
12666780,2,1,1996,1697
12528440,4,2,1986,2260
13330820,1,1,1978,1754
19300690,1,1,2001,1633
8155200,1,1,1978,914
13907120,4,2,1979,2457
21897640,2,1,2004,1946
7676000,1,1,1986,713
10044200,1,1,2010,1179
8548080,2,1,1981,1770
15741200,3,2,1966,1833
12290940,4,2,1996,2335
7498275,1,1,1986,1122
14409230,2,1,1994,1866
10763000,2,2,1967,1635
12047650,1,1,1989,1514
9378485,2,2,1970,1242
12006850,2,1,1980,1861
14278260,2,1,1997,1650
8288940,3,2,1998,1802
9865200,2,1,1996,1594
14178675,2,2,2004,1217
9839960,3,2,2001,1926
5280500,1,1,1974,1143
9214930,1,1,1978,1129
8245950,1,1,1984,937
7329900,1,1,1966,790
15103540,2,2,1972,1215
6322560,1,1,1988,604
10904740,2,1,1989,1672
18192700,4,2,1986,2382
8962700,1,1,1983,1324
10599000,1,1,1975,1198
8268875,2,2,1981,1347
11395560,3,2,1982,1845
8792500,2,2,1998,1569
13249450,1,1,1991,1548
9305660,1,1,2006,1143
9198100,1,1,1998,1127
3906750,1,1,1995,585
10748500,3,2,1989,1823
16864980,3,2,1990,1891
7950320,2,1,1953,1781
18646240,4,2,1986,2328
9491790,3,2,1969,1958
7095250,1,1,1996,977
7975085,1,1,1969,797
6973750,1,1,1997,700
10032375,2,2,2005,1483
7812910,1,1,1974,843
8988750,2,2,2006,1464
9563095,1,1,1995,858
17651360,3,2,2001,1927
13427680,1,1,1995,1664
9104275,2,2,2005,1293
18312300,1,1,2002,1681
9760960,1,1,1995,1073
7319800,1,1,1992,916
12167290,2,1,1981,1617
11839680,4,2,1994,2223
12640950,1,1,1979,877
7832500,1,1,1985,802
11396020,3,2,1987,2057
14927450,2,1,2008,1990
8261000,1,1,2002,975
8178625,2,2,1984,1537
6677000,2,2,1969,1502
7041840,1,1,1972,1016
9433610,1,1,1974,1502
8164875,2,2,1994,1497
6575100,1,1,1986,850
14198960,2,1,1967,1940
6916250,2,2,1983,1523
6354550,1,1,1975,711
7352510,2,1,1984,1671
14017800,2,1,1990,1293
12288250,2,2,1986,1615
9091390,2,1,1982,1526
14327400,4,2,1996,2296
12401250,1,1,1983,1600
7809500,1,1,1990,1122
6678470,1,1,1972,821
14452540,2,1,1984,1678
5185125,1,1,1981,587
6193485,1,1,1971,613
8144950,1,1,1997,714
5766000,1,1,1990,596
11065040,3,2,2001,1804
9121000,1,1,1999,1058
9668900,1,1,1999,884
11291220,4,2,1987,2321
14077500,2,2,2003,1603
10571650,1,1,1997,715
9888000,2,2,1963,1397
12985460,1,1,1985,1604
12844280,2,1,1986,1533
13832030,1,1,1995,1744
8792100,1,1,1984,1097
10727250,1,1,1978,748
5254245,1,1,1984,847
18163890,1,1,1996,1535
7047750,2,2,1967,1558
9475100,2,1,1996,1696
13107540,2,1,1992,1868
5865875,1,1,2001,591
10959440,1,1,1992,1539
12918430,1,1,1969,1594
14048900,1,1,1976,1074
10316800,1,1,1999,736
7831830,1,1,1975,904
12971150,1,1,2000,802
8783500,2,2,1973,1445
10346560,2,1,2003,1623
13831750,2,1,1979,1978
8340500,2,2,1967,1546
16280140,2,1,1992,1673
17422560,4,2,2001,2334
9214700,1,1,1976,1114
